genre,lyric
발라드,어질러진 책상을 바라보다 변한 것 없이 변해버린 나를 봐 울 수도 없고 웃을 수도 없는 너도 다 아는 그런 맘일 거야 그때 넌 무슨 생각이었을까 잔인하다 해도 모두 말해줘 바보같이 난 좋았던 일만 그런 것밖엔 안 떠올라서 후회한다고 뭐가 달라질까 돌아간다고 뭘 할 수 있을까 버틸 힘도 견딜 힘도 없어 어둑해진 밤하늘 바라보다 쓸쓸하게 날 비추던 달빛과 그 옆에 조용히 빛나던 그 별빛에 취해 난 너를 떠올리며 웃고 있었어 그때 넌 무슨 생각이었을까 잔인하다 해도 모두 말해줘 바보같이 난 좋았던 일만 그런 것밖엔 안 떠올라서 후회한다고 뭐가 달라질까 돌아간다고 뭘 할 수 있을까 버틸 힘도 견딜 힘도 없어 차라리 모진 말로 날 다신 뒤돌아볼 수도 없게 날 밀어내 지나쳐버린 시간을 원망해 붙잡을 수 없단 것도 알지만 다가갈수록 멀어지는 게 모두 내 탓인 것만 같은데 여기서 포기하라고 말해줘 그게 더 나을 거야 지금의 난 버틸 힘도 견딜 힘도 없어 너도 아는 그런 맘인 거야 
발라드,십이월의 어느 겨울밤 하얀 첫눈이 올 때쯤 내려오는 눈꽃을 보며 걷고 싶어 너와 함께 온통 너로 가득 채운 밤 나의 모든 순간들이 네가 왔던 날의 그때처럼 다시 돌아온다면 아름다웠던 그날의 그 순간들이 흩어지고 녹아 번져 사라지는데 나는 아직도 여전히 그 시간 속에 세상이 멈춘 듯 이렇게 남아 있는데 그대로인데 이렇게 네가 내게 줬던 모든 거 하나도 버리질 못하고 전부다 내 잘못이였다고 수백 번 되뇌이고 소리치는데 아름다웠던 그날의 그 순간들이 흩어지고 녹아 번져 사라지는데 나는 아직도 여전히 그 시간 속에 세상이 멈춘 듯 이렇게 남아 있는데 그대로인데 이렇게 사랑했던 너의 모습이 찬란했던 우리 추억이 아직 남아 내 곁을 맴돌아 하루도 살 수 없는데 가득 내렸던 그날의 모든 순간이 흩어지고 녹아 번져 사라지는데 바래져가는 그날의 그 시간들이 모두 다 사라지기 전에 돌아와 제발 돌아와 제발 나에게 
발라드,where is my angel 하루의 끝을 드리운 someone come and save me please 지친 하루의 한숨뿐 사람들은 다 행복한가 봐 can you look at me cuz i am blue grey 거울에 비친 눈물의 의미는 웃음에 감춰진 나의 색깔 blue grey 어디서부터 잘못됐는지 잘 모르겠어 나 어려서부터 머릿속엔 파란색 물음표 어쩜 그래서 치열하게 살았는지 모르지 but 뒤를 돌아보니 여기 우두커니 서니 나를 집어삼켜버리는 저 서슬 퍼런 그림자 여전히도 파란색 물음표는 과연 불안인지 우울인지 어쩜 정말 후회의 동물인지 아니면은 외로움이 낳은 나일지 여전히 모르겠어 서슬 퍼런 블루 잠식되지 않길 바래 찾을 거야 출구 i just wanna be happier 차가운 날 녹여줘 수없이 내민 나의 손 색깔 없는 메아리 oh this ground feels so heavier i am singing by myself i just wanna be happier 이것도 큰 욕심일까 추운 겨울 거리를 걸을 때 느낀 빨라진 심장의 호흡 소릴 지금도 느끼곤 해 괜찮다고 하지 마 괜찮지 않으니까 제발 혼자 두지 말아 줘 너무 아파 늘 걷는 길과 늘 받는 빛 but 오늘은 왠지 낯선 scene 무뎌진 걸까 무너진 걸까 근데 무겁긴 하다 이 쇳덩인 다가오는 회색 코뿔소 초점 없이 난 덩그러니 서있어 나답지 않아 이 순간 그냥 무섭지가 않아 난 확신이란 신 따위 안 믿어 색채 같은 말은 간지러워 넓은 회색지대가 편해 여기 수억 가지 표정의 grey 비가 오면 내 세상 이 도시 위로 춤춘다 맑은 날엔 안개를 젖은 날엔 함께 늘 여기 모든 먼지들 위해 축배를 i just wanna be happier 내 손의 온길 느껴줘 따뜻하지가 않아서 네가 더욱 필요해 oh this ground feels so heavier i am singing by myself 먼 훗날 내가 웃게 되면 말할게 그랬었다고 허공에 떠도는 말을 몰래 주워 담고 나니 이제 새벽잠이 드네 good night
발라드,해가 질 때쯤에 눈을 뜨고 나면 다가오는 어둠 속에 나만 홀로 깨어 있는 듯해 고요한 거리를 하염없이 걷다 보면 외로움이 찾아와 어느새 깊어진 새벽에 잠든 추억을 꺼내 함께 나눈 감정들 그 안을 헤집어 바라보면 아련해진 기억에 혼자 남은 쓸쓸함에 아쉬움마저도 느낄 수가 없는 내 모습이 설렘 가득했던 그 순간의 내가 생각이 나질 않아 후회로 가득한 우리 마지막도 이제는 아쉽지가 않아서 한참을 떠올려도 모든 게 자꾸 무뎌진 요즘 익숙해진 건지 그새 편해진 건지 세상이 무너진 듯 견딜 수 없어 힘들었는데 흘러간 시간인지 외면해 버린 건지 더는 이상할 만큼 아무렇지 않은 이 기분이 설렘 가득했던 그 순간의 내가 생각이 나질 않아 후회로 가득한 우리 마지막도 이제는 아쉽지가 않아서 한참을 떠올려도 모든 게 자꾸 무뎌진 요즘 가끔은 이런 내 모습이 너무 낯설어서 두려워질 때면 널 만나 울고 웃던 시간으로 다시 돌아간다면 찾아오는 감정들에 우리 둘이 전부였던 그 세상에서 잃어버린 날 찾을 수 있을까 사랑한다는 게 헤어진다는 게 더는 아쉽지 않아 누구를 만나도 너와 함께했던 그때의 내가 아닌 것 같아 어쩌면 이 모든 게 널 떠올리는 이유인 것 같아 설렘 가득했던 그 순간의 내가 생각이 나질 않아 후회로 가득한 우리 마지막도 이제는 아쉽지가 않아서 한참을 떠올려도 모든 게 자꾸 무뎌진 요즘 
발라드,취했나봐 우리 이제 그만하자 너와 친구로 지내는 거 나 안될 것 같아 그동안 나 무덤덤한 척했지만 너와 함께했던 그날부터 설레었던 나 뭐해 넌 괜찮니 웃고 있는 너의 표정에 한참 망설이다 아무 말도 못했어 취했나봐 너에게 취했나봐 나 너 좋아하나봐 왜 자꾸 헷갈리게 해 왜 why 미쳤나봐 너만 생각나나봐 우리 이미 알고 있잖아 나 오늘 너에게 취했나봐 뭐해 좀 걸을까 같이 걷던 길목에 서서 한참 바라보다 아무 말도 못했어 취했나봐 너에게 취했나봐 나 너 좋아하나봐 왜 자꾸 헷갈리게 해 왜 why 미쳤나봐 너만 생각나나봐 우리 이미 알고 있잖아 나 오늘 너에게 취했나봐 난 안돼 오늘은 안돼 네가 없으면 나 지금 너에게 말하고 싶어 오늘 지금 여기 이 순간 우리 넌 어떠니 지금 앞에 있는 나 아무 대답 없는 너 왜 자꾸 헷갈리게 해 왜 why 미쳤나봐 너만 생각나나봐 우리 이미 알고 있잖아 나 오늘 너에게 취했나봐 오늘 너에게 
발라드,좋은 사람 있으면 소개시켜줘 때로는 물처럼 때로는 불처럼 진심으로 나만을 사랑할 수 있는 성숙하고 성실한 사람이라면 좋겠어 좋은 사람 있으면 소개시켜줘 사랑에도 연습은 있는 거기에 아주 조그만 일에도 신경을 써주는 사랑 경험이 많은 사람이라면 좋겠어 한번쯤은 실연에 울었었던 눈이 고운 사람 품에 안겨서 뜨겁게 위로받고 싶어 혼자임에 지쳤던 내 모든걸 손이 고운 사람에게 맡긴 채 외로움을 잊을 수 있다면 좋은 사람 있으면 소개시켜줘 만남 그 자체에 연연하기보다 한번을 만나더라도 그 때 분위기에 최선을 다하려는 사람이라면 좋겠어 나에겐 아픈 상처가 있는데 과거가 없는 사람은 부담스러워 한번쯤은 실연에 울었었던 눈이 고운 사람 품에 안겨서 뜨겁게 위로받고 싶어 혼자임에 지쳤던 내 모든걸 손이 고운 사람에게 맡긴 채 외로움을 잊을 수 있다면 겨울이라 날씨가 추웠을까 팔짱끼는 연인들의 모습에 나의 눈이 왜 시려울까 한땐 나도 저런 때 있었다며 새로운 사람이 그리운걸까 옛사람이 그리워진걸까 옛사람이 그리워진걸까 
발라드,어느 눈 부신 햇살 아래 너를 닮아 따뜻했던 공기 둘이 하나가 된 그림자 바람 같던 너의 숨소리 조각난 기억이 하나 둘 떠올라 왜 몰랐을까 소중했다는 걸 수많은 장면 중에 하날 고른다면 난 눈을 감고 널 만나 한 줄의 기억 그 짧은 시간 속 우리를 꼭 안을게 수많은 장면 속에 가장 아픈 기억 나 그날로 돌아가서 놓지 말라고 후회할 거라고 말할 거야 어두웠던 내 맘 불을 켜주던 너 그게 너라서 살아있었던 나 수많은 장면 중에 하날 고른다면 난 눈을 감고 널 만나 한 줄의 기억 그 짧은 시간 속 우리를 거짓말 같았던 눈 부신 너와 사랑한 모든 날이 아파서 추억 끝에 너와 살아가는 나 잠시라도 좋아 모든 내일을 버려도 갈 수 있다면 첫 줄로 돌아가 너에게 나 말해줄 거야 어느 눈 부신 햇살 따뜻했던 공기 그날의 너를 안고서 사랑한다고 놓지 않겠다고 말할 거야 
발라드,나는 아름다운 꿈을 꾼 건진 모르겠네 눈이 부셨던가 그 순간을 잊을 수가 없네 햇살이 좋은 날 운명처럼 다가온 그대 꽃향기가 날 것 같은 그댄 woo woo woo woo 밤새 잠 못 드는 내 맘 알까요 그댄 알까요 wah uh uh 밤새 고민해요 왜 이럴까요 어떻게 하죠 oh woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo 처음 본 그 순간 기억하고 난 기억해요 멈춰진 것 같던 그 시간들 woo woo woo woo 밤새 잠 못 드는 내 맘 알까요 그댄 알까요 wah uh uh 밤새 고민해요 왜 이럴까요 어떻게 하죠 oh woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo 가슴 떨려 오는 감정이 느껴져요 wah uh 원했던 그 사랑 그 사람이 왔네요 wah uh 까만 밤 하늘에 그대 얼굴을 그려봐요 깊어지는 내 맘 알아줘요 woo woo woo woo 
발라드,하늘이 높아지면 네 생각이나 옥상 위의 달빛 밑 너는 참 아름다웠어 밤하늘을 처음 보는 아이처럼 별을 세다 자꾸 까먹는 네가 보고 싶다 작은 손으로 머릴 쓰다듬어주곤 나에게 사랑한다며 나밖에 없다던 낡은 지갑 우리의 수줍은 사진 속에 넌 참 예쁘더라 그대 없는 지금 순간은 겨울바람처럼 아프다 나를 꾸짖는 시린 계절이 오면 다시 없을 내 사랑이 닳아 없어질 때까지 잠에 드려 해 그땐 아물 수 있게 겨울잠에 하루가 참 짧아서 토라진 널 가득 안을 때 사실은 날 위했던 거였어 짧은 시간 내 품에 기대어 잠든 네 온기는 참 따듯했어 그대 없는 지금 순간은 겨울바람처럼 아프다 나를 꾸짖는 시린 계절이 오면 다시 없을 내 사랑이 닳아 없어질 때까지 잠에 드려 해 그땐 아물 수 있게 이제 다시 못 올 아름다운 날 찰나 같던 너의 순간들 너무 보고 싶어 아픈 시간이 오면 다시 없을 내 사랑이 나의 그 눈물이 마를 수 있게 그때 아물 수 있게 
발라드,다 끝이라고 우리 다신 마주하지 말자 내게 모질게도 대했던 그대에게 처음으로 내뱉은 말 아직 사랑하는데 더는 내 곁에 없단 걸 알아 너 먼저 떠나고 혼자 남겨진 나는 오늘도 한숨만 내쉬며 걷는다 사랑이란 멜로는 없어 그렇게 사랑했던 우리가 남이 되는 게 돌아오지 않을 네 뒷모습을 보며 아직 너를 사랑한다고 말하지 못했어 사랑이란 멜로는 없어 혹시 네가 다시 돌아오면 고백할게 거짓말이라고 보고 싶었다고 우연히라도 마주치길 바래왔었다고 오늘 하루가 참 길어 우리 그렇게 헤어지던 날 애써 웃음을 지었던 내가 참 바보 같죠 그때 널 잡았었다면 지금 달라졌을까 사랑이란 멜로는 없어 그렇게 사랑했던 우리가 남이 되는 게 돌아오지 않을 네 뒷모습을 보며 아직 너를 사랑한다고 말하지 못했어 하루 종일 네 사진을 보고 있으면 다시 돌아가고 싶어 너를 품에 안고 싶어 그날 그대를 놓치지 않았다면 어땠을까 사랑이란 멜로는 없어 사랑이란 멜로는 없어 그렇게 사랑했던 우리가 남이 되는 게 돌아오지 않을 네 뒷모습을 보며 아직 너를 사랑한다고 말하지 못했어 사랑이란 멜로는 없어 혹시 네가 다시 돌아오면 고백할게 거짓말이라고 보고 싶었다고 우연히라도 마주치길 바래왔었다고 
발라드,매일 아침에 일어나는 시간 늦어지기도 하고 긴 하루의 끝에 잠을 청하는 어둠 더욱 무겁게 느껴지는데 얼마나 시간이 지났는지도 모를 어둠에 뒤척이다 잠시 두 눈을 감은 그 곳에서 너를 볼 수 있을까 하는 생각을 해 봐 난 너밖에 안보여 난 너밖에 안들려 두 눈은 멀어지고 정신이 좀 나간것 같아 내 하루는 너 하나로 가득차있는데 바보같은 내맘 이 너를 사랑하나봐 한참을 멍하게 쳐다보기도 하고 하루가 좀 더 길어진 것 같기도 하고 문득 너도 나를 볼 수 있을까 하는 생각을 해 봐 난 너밖에 안보여 난 너밖에 안들려 두 눈은 멀어지고 정신이 좀 나간것 같아 너를 잊는다는건 어떻게 하는건데 니가 있어야해 니가 있어야해 난 니 생각만 들어 딴 사람이 안보여 다 날 미쳤다해도 아무것도 들리지 않잖아 안보여 안들려 이제 어떡해 니 목소리만 들려 수많은 사람중 너 하나밖에 안보여 
발라드,다 알고 있어 네가 만났던 사람 난 한 번도 이길 수 없었어 성격도 안 맞고 싸운 기억뿐이라며 욕하면서 왜 못 잊는 거야 그 사람이 다 아물 만큼 이젠 내가 두 배로 잘 할 테니까 그만 아파도 돼 괜찮아 반만 난 더도 말고 반만 딱 그 사람의 반만 사랑해주면 돼 미안하지 않아도 돼 아직 네 눈에 보이는 그 사람을 다 모른 척해 줄 테니까 넌 그냥 내게 와주면 돼 가끔 내 앞에서 받지 않는 전화쯤은 얼마든지 참아줄 수 있어 그 사람이 가끔 보여도 내 옆에만 있어주면 괜찮아 이젠 행복해도 돼 괜찮아 반만 난 더도 말고 반만 딱 그 사람의 반만 사랑해주면 돼 미안하지 않아도 돼 아직 네 눈에 보이는 그 사람을 다 모른 척해 줄 테니까 하루만 한 시간만 아니 일 분만 나로 가득 채울 순 없는 걸까 이제 넌 나만 사랑하면 돼 나만 제발 울지 마 다 알아 네 잘못이 아니야 몇 년이 가도 괜찮아 너의 눈에 나만 보일 그날까지 얼마든 기다릴 테니까 가끔 그 사람 생각해도 돼 
발라드,해가 뜨는 새벽에 집에 가는 사람들 그제서야 잠을 이루고 함께 했던 시간에 덩그러니 남아서 돌아가지 못하고 있다 지우지 못한 시간 속에 잊으려 애써봐도 너의 마지막 표정 나의 가슴이 기억해 안되는데 그리움에 지쳐서 의미 없는 기대들만 나를 괴롭히고 그 시절의 나 이렇게 너의 곁에만 맴돌아 이별이란 단어가 무뎌지지 않아서 익숙한 건 한숨뿐인데 작은 나의 목소리 예고 없이 오늘도 괜시리 네 이름 부른다 지우지 못한 시간 속에 잊으려 애써봐도 너의 마지막 표정 나의 가슴이 기억해 안되는데 그리움에 지쳐서 의미 없는 기대들만 나를 괴롭히고 그 시절의 나 이렇게 너의 곁에만 맴돌아 거울 앞에 있는 모습을 보면 세상에서 가장 슬퍼 보여서 솔직하지 못했던 사랑을 잘 몰랐던 어리석었던 나로 돌아가 내게 말해줄 거야 지우지 못해 돌아와 줘 돌아와 날 안아줘 너의 마지막 표정 나의 모든 게 기억해 안되는데 아직 날 사랑한다 의미 없는 기대들만 자꾸 생각이 나 그 시절의 넌 이렇게 나의 곁에만 맴돌아 
발라드,잘 있었냐는 흔한 말 밖엔 떠오르지 않았어 마주친 니 눈빛을 난 애써 피해 아무렇지도 않은 것처럼 웃어 보였지만 떨어진 만큼 우린 참 많이 어색해 나아 보여 넌 여전히 고운 낮은 목소리 그 하얀 얼굴도 서로를 위한 거라면 그만 놓아줄게 우린 처음부터 아무 상관 없었던 것처럼 다시는 없을 거라면 이젠 보내줄게 꿈처럼 희미해져 가는 널 보며 좋아 보여 넌 여전히 맑은 작은 눈동자 투명한 입술도 서로를 위한 거라면 그만 놓아줄게 우린 처음부터 아무 상관 없었던 것처럼 다시는 없을 거라면 이젠 보내줄게 꿈처럼 희미해져 가는 널 보며 아무래도 나는 괜찮아 하얗게 아문 기억 안고 그냥 살아도 돼 마음이 떠난 거라면 그저 바라만 볼게 우린 처음부터 아무 일도 없었던 것처럼 이미 다 끝난 거라면 조금만 간직할게 눈가에 가득 드리워진 널 보며 
발라드,언젠가 그대에게 준 눈부신 꽃다발 그 빛도 향기도 머지않아 슬프게 시들고 꽃보다 예쁜 지금 그대도 힘없이 지겠지만 그때엔 꽃과 다른 우리만의 정이 숨을 쉴거야 사랑하는 나의 사람아 말없이 약속할게 그대 눈물이 마를때까지 내가 지켜준다고 멀고 먼 훗날 지금을 회상하며 작은 입맞춤을 할 수 있다면 이 넓은 세상위에 그 길고 긴 시간속에 그 수많은 사람들중에 오직 그대만을 사랑해 사랑하는 나의 사람아 말없이 약속할게 그대 눈물이 마를때까지 내가 지켜 준다고 멀고 먼 훗날 지금을 회상하며 작은 입맞춤을 할 수 있다면 이 넓은 세상위에 그 길고 긴 시간 속에 그 수많은 사람들중에 오직 그대만을 사랑해 이 넓은 세상위에 그 길고긴 시간 속에 그 수많은 사람들중에 그댈 만난걸 감사해 
발라드,잘 지내 보여 너는 아무 일 없는 듯 참 분주해 보여 딱히 신경 쓸 것도 걱정해 줄 일도 없는 사람처럼 잠깐 동안 편했어 힘들게 하던 니가 없어서 떠나 보니 좀 어때 생각처럼 넌 편해 너를 놓치고 매일 후회하며 지냈어 나만 그랬나 봐 축 처진 어깨를 활짝 피라며 날 토닥이고 갔어 네 유별난 사랑을 문제 삼았던 나를 용서해 떠나 보니 좀 어때 생각처럼 넌 편해 너를 놓치고 매일 후회하며 지냈어 나만 그랬나 봐 축 처진 어깨를 활짝 피라며 날 토닥이고 갔어 위태로운 우리 너는 지켜내려 붙잡고 있었어 되려 화를 내고 너를 지치게 하고 니가 다 문제라며 미친 소릴 했어 너 없이 나는 안돼 이렇게 널 못 보내 나는 아직도 못 해준 게 너무 많은데 이렇게 외쳐도 굳어진 네 맘을 돌릴 수 없는 내가 너무 밉다 
발라드,그대와 자주 가던 그 술집에 혼자 널 생각하며 소주 한잔해 그대가 좋아하던 김치찌개를 가만히 바라보다 눈물 한잔해 그 사람 왔었나요 아니 소식이라도 그녀에게 전해줘요 늘 지금처럼 기다린다고 포장마차 그때 그 자리에서 네가 있던 그곳에 서서 날 사랑한다 말했잖아 영원할 거라고 말했잖아 포장마차 그때 그 자리에서 돌아오라는 말을 다시 되뇌이고 되뇌어도 네가 돌아오지 않을 걸 알잖아 그 사람 왔었다면 혹시 혼자였나요 그녀에게 전해줘요 나 그때처럼 기다린다고 포장마차 그때 그 자리에서 네가 있던 그곳에 서서 날 사랑한다 말했잖아 영원할 거라고 말했잖아 포장마차 그때 그 자리에서 돌아오라는 말을 다시 되뇌이고 되뇌어도 네가 돌아오지 않을 걸 알잖아 다 잊으려고 노력해봐도 그게 잘 안되나봐 습관처럼 아니 예전처럼 우리 두 번 다시 돌아갈 수 없나요 내가 싫은 건가요 날 사랑한다 말했잖아 영원할 거라고 말했잖아 포장마차 그때 그 자리에서 네가 있던 그곳에 서서 날 사랑한다 말했잖아 영원할 거라고 말했잖아 그댈 다시 부르고 또 불러도 아무 말 없는 너를 다시 되뇌이고 되뇌어도 네가 돌아오지 않을 걸 알잖아 
발라드,맞이하고 보내준 수 많은 일 년 중 그대 내게 떠났던 그 해가 있었죠 어디에 있을까 잘 지내 지나요 아팠던 건 잘 보내 줬나요 날 떠나겠다는 말 참 힘들었어요 사랑한단 말도 그대가 했기에 거기서 떠나요 나도 잘 떠났으니 이제야 그댈 이해하네요 사랑 누구나 하는 흔하디 흔한 이야기 시작의 이유도 헤어짐의 이유도 그땐 모르기에 그저 치열한 날들 우린 어떤 사랑을 했었나요 그 가슴에 가지 말라는 말 왜 안 했겠어요 혹시 싫어할까 가슴에 남긴 말 그대는 그 날로 나를 지워갔겠죠 이제야 그댈 보고 싶은데 사랑 누구나 하는 흔하디 흔한 이야기 숨마저 못 쉬던 걸을 수조차 없던 이별이 기다려 모두 가져간 날들 우린 어떤 이유가 있었나요 떠나던 날 익숙함을 핑계 삼아야 했던 그날이 이제는 그리워질 텐데 말을 못해서 표현 못해서 그댈 단 하루라도 사랑하지 않은 적이 없단 걸 사랑 누구나 하는 흔하디 흔한 이야기 시작의 이유도 헤어짐의 이유도 그땐 모르기에 그저 치열한 날들 우린 어떤 사랑을 했었나요 그 가슴에 사랑 누구나 하는 흔하디 흔한 이야기 숨마저 못 쉬던 걸을 수 조차 없던 이별이 기다려 모두 가져간 날들 우린 어떤 이유가 있었나요 떠나던 날 
발라드,계절은 돌고 돌아 돌아오는데 사랑은 돌고 돌아 떠나버리고 추억을 돌고 돌아 멈춰 서있는 다시 그 계절이 왔나 봐 나 가을 타나 봐 니가 그리워진 이 밤 나 혼자 널 기다리나 봐 나 가을 타나 봐 니가 불어오는 이 밤 나 혼자서 가을 타나 봐 baby i m lonely lonely lonely lonely 추억은 falling falling falling falling 아무리 멀리 멀리 떠나 보내도 돌아오는 난 가을 타나 봐 내 곁을 스쳐가는 많은 사람들 뭘 해도 채워지지 않는 시간들 아무리 잊어봐도 짙어져 가는 외로운 계절이 왔나 봐 나 가을 타나 봐 니가 그리워진 이 밤 나 혼자 널 기다리나 봐 나 가을 타나 봐 니가 불어오는 이 밤 나 혼자서 가을 타나 봐 baby i m lonely lonely lonely lonely 추억은 falling falling falling falling 아무리 멀리 멀리 떠나 보내도 돌아오는 난 가을 타나 봐 you re always breathing in my mind 가슴 한구석이 시려와 baby i m missing you every night 니가 그리워 나 외로웠나 봐 니가 없는 이 거리에 나 혼자 널 서성이나 봐 참 보고 싶나 봐 너를 보내놓고 아직 나 혼자 널 사랑하나 봐 아직인가 봐 사랑하나 봐 니가 날 떠나가던 시린 이 계절이 돌아오면 가을 타나 봐 그리운가 봐 가을 타나 봐 
발라드,내가 망가지면 니가 나를 볼까 봐 나를 혹시나 걱정해줄까 봐 몸에 안 좋은 거 하러 왔어 시끄럽고 졸립다 그래 이제 집에 가야지 지금 뭐 해 밤에는 바람이 점점 차가운데 따뜻이 좀 입고 다녀 멋 부리지 말고 지금 이 순간 하고 싶은 말이 많은데 내가 가진 언어로 표현 못 해 알잖아 내가 좀 서툴지 술 한잔했어 너무 보고 싶어서 니가 싫어하는 담배도 피고 술도 했어 술이 깨면 내가 또 미워질까 봐 마시다 보니 조금 취했어 어디야 지금 뭐 해 빨리 와 너 올 것 같아 여기서 나 기다리는데 xiyehn아 오늘따라 니가 보고 싶어서 그래 내가 좀 못났지 미안해 지금 뭐 해 의식은 점점 희미해가는데 니 얼굴은 더 또렷하게 생각이 나네 지금 이 순간 하고 싶은 말이 많은데 나란 놈이 그렇지 뭐 또 못해 말도 못 하는 내가 싫어 술 한잔했어 너무 보고 싶어서 니가 싫어하는 담배도 피고 술도 했어 술이 깨면 내가 또 미워질까 봐 마시다 보니 조금 취했어 어디야 지금 뭐 해 빨리 와 너 올 것 같아 여기서 나 기다리는데 xiyehn아 오늘따라 니가 보고 싶구나 또 보고 싶어서 미안해 
발라드,새로운 시간들 새로운 사람들 근데 너만 없는 나의 하루 나는 점점 더 멀어지고 있어 너와 함께한 시간 속에서 참 야속해 내가 널 굳이 잊으려 하지 않는데 자꾸만 희미해져 버리는 너 붙잡고 싶다고 제발 돌아와 달라고 woh oh 그런 말들도 다 할 수 있는 그런 때가 있나 봐 조금씩 잊혀지는 너의 얼굴을 애써 떠올리다 어쩔 수 없는 한숨만 쉬었어 그냥 그랬었어 달라진 하루가 아직은 어색해 괜히 니 사진을 꺼내봤어 사진 속 너무도 행복한 얼굴로 나를 바라보고 있는 넌데 어쩌겠어 내가 널 너무 아프게 만들었는데 이제 다시 되돌릴 수 없는데 붙잡고 싶다고 제발 돌아와 달라고 woh oh 그런 말들도 다 할 수 있는 그런 때가 있나 봐 조금씩 잊혀지는 너의 얼굴을 애써 떠올리다 어쩔 수 없는 한숨만 쉬었어 여기 남겨진 내 맘은 사랑일까 미련일까 그저 다시 돌이키려는 이기적인 맘일까 woh 보고싶었다고 내 곁에 있어달라고 woh oh 그런 말들도 다 할 수 있는 그런 때가 있나 봐 조금씩 잊혀지는 너의 얼굴을 애써 떠올리다 어쩔 수 없는 한숨만 쉬었어 그냥 그랬었어 
발라드,하얀 눈 위에 너의 이름을 가만히 그려보네 잊고 지냈어 가끔 떠올라도 애써 또 웃어 다행이야 아마 너도 그럴 테니까 굿바이 내 사랑아 여기까지가 우리 이야기야 걸음이 느린 난 한참을 멀리 그대 없이 그대와 걸었죠 행복했어 닮아있던 우리의 겨울 굿바이 내 사랑아 여기까지가 우리 이야기야 걸음이 느린 난 한참을 멀리 그대 없이 그대와 걸었죠 잠시 꿈처럼 사랑했던 기억도 굿바이 하얀 눈 속에 흩날리던 우리 사라질 때까지 그립지 않을 때까지 여기에 서 있을게 굿바이 나의 사랑 좋은 기억만 간직하고 싶어 아무 이유 없이 널 사랑했던 우리 모든 날들이 좋았어 하얀 눈 위에 
발라드,어떻게 보면 참 전쟁 같았다 우리 행복한 나날의 수만큼 아프게 했던 날들도 많았고 울렸던 날도 많았어 길었던 시간을 지켜줬던 너야 너를 너무 사랑해서 그게 멀어지게 한 걸까 어리숙한 내 잘못인가 사랑이 식었다고 솔직히 말해도 돼 가슴 뛰는 설렘이 네게 온 거라고 나보다 좋은 사람이 너에게 생긴 거라고 다른 핑계겠지 우린 안 맞는다고 질리게 들었어 네 맘이 떠나간 후로 혹시나 우리가 괜찮은 시절에 만나 잘해줬다면은 우리 조금은 다를까 너를 너무 사랑해서 그게 멀어지게 한 걸까 철이 없는 내 욕심인가 사랑이 식었다고 솔직히 말해도 돼 가슴 뛰는 설렘이 네게 온 거라고 나보다 좋은 사람이 너에게 생긴 거라고 아침이 까맣도록 취해 잊으려 날 망가뜨려도 남아 있는 너 나보다 더 어디 가 좋아서 떠난 거니 인정하려 해봐도 미워 내가 좀 더 잘나서 성공할 때쯤 네 앞에 서 볼게 그때 넌 홀로이기를 
발라드,두 눈을 감으면 쉽게 그려지는 밤 하늘 빛나던 우리만의 별들 네가 그리워서 손을 뻗어본다 한 걸음만 가면 네가 서있기를 아무 말 못 했던 그날의 순간을 오늘이 돼서야 후회가 밀려와 슬픈 날들 보다 웃는 게 더 많았는데 생각을 할수록 허전하기만 해 우리 장난치며 함께 손을 잡고 하루를 보냈던 잊을 수가 없는 예쁜 기억 누군가에 짜여진 영화처럼 우리 마지막이 너무 아파와서 사랑하고 싶지 않아 잊으려 애쓰면 더 가까워지고 지나간 바람은 널 데려오는데 나쁜 추억들로 하루를 지내보아도 그마저도 결국 네 생각이니까 우리 장난치며 함께 손을 잡고 하루를 보냈던 잊을 수가 없는 예쁜 기억 누군가에 짜여진 영화처럼 우리 마지막이 너무 아파와서 사랑하고 싶지 않아 많이 보고 싶고 매일 그리워도 다시는 널 사랑할 수 없을 거야 그래 이미 어긋나버린 사랑 쉬울 리 없었어 너를 정말 사랑했었나 봐 누군가에 짜여진 영화처럼 우리 마지막이 조금 서러워도 사랑하고 싶지 않아 
